base_notional,fills,gross_payout,idx,kurtosis,largest_loss,largest_win,largest_win_to_pnl_ratio,markets,max_abs_raw_net_contracts,max_drawdown,max_seconds_to_close,max_ticket_price,min_seconds_to_close,min_ticket_price,profit_factor,realized_pnl,returncode,run_dir,run_id,sharpe,side_mode,signals,skewness,snapshots,status,stderr_tail,stdout_tail,total_cost,win_rate
5.0,156,1250.0,91,154.0064516129023,-5.0,1245.0,2.648936170212766,156,5000.0,620.0,120,0.005,60,0.001,1.6064516129032258,470.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-cheapest-n5p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-cheapest-n5p0,0.4778876597952828,cheapest,1061,12.369577665098502,28829,ok,,"aired_leftover_pnl"": 470.0, ""unpaired_no_pnl"": 845.0, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 173005.952386, ""cost"": 405.0, ""payout"": 1250.0, ""pnl"": 845.0}, ""yes:00-02m"": {""contracts"": 168033.730162, ""cost"": 375.0, ""payout"": 0.0, ""pnl"": -375.0}}, ""unpaired_yes_pnl"": -375.0}, ""realized_pnl"": 470.0, ""settled_markets"": 156, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 780.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-cheapest-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-cheapest-n5p0"", ""settled_positions"": 156, ""settlements_from_feed_db"": true, ""signals"": 1061, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",780.0,0.00641025641025641
10.0,156,2500.0,92,154.0064516129023,-10.0,2490.0,2.648936170212766,156,10000.0,1240.0,120,0.005,60,0.001,1.6064516129032258,940.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-cheapest-n10p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-cheapest-n10p0,0.4778876597952828,cheapest,1061,12.369577665098502,28829,ok,,"_leftover_pnl"": 940.0, ""unpaired_no_pnl"": 1690.0, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 346011.904757, ""cost"": 810.0, ""payout"": 2500.0, ""pnl"": 1690.0}, ""yes:00-02m"": {""contracts"": 336067.460315, ""cost"": 750.0, ""payout"": 0.0, ""pnl"": -750.0}}, ""unpaired_yes_pnl"": -750.0}, ""realized_pnl"": 940.0, ""settled_markets"": 156, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1560.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-cheapest-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-cheapest-n10p0"", ""settled_positions"": 156, ""settlements_from_feed_db"": true, ""signals"": 1061, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1560.0,0.00641025641025641
5.0,81,1250.0,93,79.0125,-5.0,1245.0,1.4733727810650887,81,5000.0,335.0,120,0.005,60,0.001,3.1125,845.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-no_only-n5p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-no_only-n5p0,1.192351924186435,no_only,489,8.83246851112414,28829,ok,,"mpleted_pair_pnl"": 0.0, ""unpaired_leftover_cost"": 405.0, ""unpaired_leftover_payout"": 1250.0, ""unpaired_leftover_pnl"": 845.0, ""unpaired_no_pnl"": 845.0, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 173005.952386, ""cost"": 405.0, ""payout"": 1250.0, ""pnl"": 845.0}}, ""unpaired_yes_pnl"": 0.0}, ""realized_pnl"": 845.0, ""settled_markets"": 81, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 405.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-no_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-no_only-n5p0"", ""settled_positions"": 81, ""settlements_from_feed_db"": true, ""signals"": 489, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",405.0,0.012345679012345678
10.0,81,2500.0,94,79.0125,-10.0,2490.0,1.4733727810650887,81,10000.0,670.0,120,0.005,60,0.001,3.1125,1690.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-no_only-n10p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-no_only-n10p0,1.192351924186435,no_only,489,8.83246851112414,28829,ok,,"d_pair_pnl"": 0.0, ""unpaired_leftover_cost"": 810.0, ""unpaired_leftover_payout"": 2500.0, ""unpaired_leftover_pnl"": 1690.0, ""unpaired_no_pnl"": 1690.0, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 346011.904757, ""cost"": 810.0, ""payout"": 2500.0, ""pnl"": 1690.0}}, ""unpaired_yes_pnl"": 0.0}, ""realized_pnl"": 1690.0, ""settled_markets"": 81, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 810.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-no_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-no_only-n10p0"", ""settled_positions"": 81, ""settlements_from_feed_db"": true, ""signals"": 489, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",810.0,0.012345679012345678
5.0,75,0.0,95,1.0,-5.0,0.0,,75,5000.0,375.0,120,0.005,60,0.001,0.0,-375.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-yes_only-n5p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-yes_only-n5p0,-1.032933994557482e+16,yes_only,572,-1.0,28829,ok,,"pleted_pair_pnl"": 0.0, ""unpaired_leftover_cost"": 375.0, ""unpaired_leftover_payout"": 0.0, ""unpaired_leftover_pnl"": -375.0, ""unpaired_no_pnl"": 0.0, ""unpaired_time_buckets"": {""yes:00-02m"": {""contracts"": 168033.730162, ""cost"": 375.0, ""payout"": 0.0, ""pnl"": -375.0}}, ""unpaired_yes_pnl"": -375.0}, ""realized_pnl"": -375.0, ""settled_markets"": 75, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 375.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-yes_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-yes_only-n5p0"", ""settled_positions"": 75, ""settlements_from_feed_db"": true, ""signals"": 572, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",375.0,0.0
10.0,75,0.0,96,1.0,-10.0,0.0,,75,10000.0,750.0,120,0.005,60,0.001,0.0,-750.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-yes_only-n10p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-yes_only-n10p0,-1.032933994557482e+16,yes_only,572,-1.0,28829,ok,,"eted_pair_pnl"": 0.0, ""unpaired_leftover_cost"": 750.0, ""unpaired_leftover_payout"": 0.0, ""unpaired_leftover_pnl"": -750.0, ""unpaired_no_pnl"": 0.0, ""unpaired_time_buckets"": {""yes:00-02m"": {""contracts"": 336067.460315, ""cost"": 750.0, ""payout"": 0.0, ""pnl"": -750.0}}, ""unpaired_yes_pnl"": -750.0}, ""realized_pnl"": -750.0, ""settled_markets"": 75, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 750.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-yes_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p005-min0p001-yes_only-n10p0"", ""settled_positions"": 75, ""settlements_from_feed_db"": true, ""signals"": 572, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",750.0,0.0
5.0,210,1000.0,97,208.00478468899465,-5.0,995.0,,210,5000.0,850.0,120,0.01,60,0.001,0.9521531100478469,-50.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-cheapest-n5p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-cheapest-n5p0,-0.054772255750514635,cheapest,1165,14.38766084841443,28829,ok,,"paired_leftover_pnl"": -50.0, ""unpaired_no_pnl"": 450.0, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 184485.560495, ""cost"": 550.0, ""payout"": 1000.0, ""pnl"": 450.0}, ""yes:00-02m"": {""contracts"": 174946.895425, ""cost"": 500.0, ""payout"": 0.0, ""pnl"": -500.0}}, ""unpaired_yes_pnl"": -500.0}, ""realized_pnl"": -50.0, ""settled_markets"": 210, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1050.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-cheapest-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-cheapest-n5p0"", ""settled_positions"": 210, ""settlements_from_feed_db"": true, ""signals"": 1165, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1050.0,0.004761904761904762
10.0,210,2000.0,98,208.00478468899465,-10.0,1990.0,,210,10000.0,1700.0,120,0.01,60,0.001,0.9521531100478469,-100.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-cheapest-n10p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-cheapest-n10p0,-0.054772255750514635,cheapest,1165,14.38766084841443,28829,ok,,"eftover_pnl"": -100.0, ""unpaired_no_pnl"": 900.0, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 368971.120984, ""cost"": 1100.0, ""payout"": 2000.0, ""pnl"": 900.0}, ""yes:00-02m"": {""contracts"": 349893.790851, ""cost"": 1000.0, ""payout"": 0.0, ""pnl"": -1000.0}}, ""unpaired_yes_pnl"": -1000.0}, ""realized_pnl"": -100.0, ""settled_markets"": 210, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 2100.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-cheapest-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-cheapest-n10p0"", ""settled_positions"": 210, ""settlements_from_feed_db"": true, ""signals"": 1165, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",2100.0,0.004761904761904762
5.0,110,1000.0,99,108.00917431192637,-5.0,995.0,2.2111111111111112,110,5000.0,460.0,120,0.01,60,0.001,1.8256880733944953,450.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-no_only-n5p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-no_only-n5p0,0.6811087217978418,no_only,543,10.344523880388428,28829,ok,,"mpleted_pair_pnl"": 0.0, ""unpaired_leftover_cost"": 550.0, ""unpaired_leftover_payout"": 1000.0, ""unpaired_leftover_pnl"": 450.0, ""unpaired_no_pnl"": 450.0, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 184485.560495, ""cost"": 550.0, ""payout"": 1000.0, ""pnl"": 450.0}}, ""unpaired_yes_pnl"": 0.0}, ""realized_pnl"": 450.0, ""settled_markets"": 110, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 550.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-no_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-no_only-n5p0"", ""settled_positions"": 110, ""settlements_from_feed_db"": true, ""signals"": 543, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",550.0,0.00909090909090909
10.0,110,2000.0,100,108.00917431192637,-10.0,1990.0,2.2111111111111112,110,10000.0,920.0,120,0.01,60,0.001,1.8256880733944953,900.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-no_only-n10p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-no_only-n10p0,0.6811087217978418,no_only,543,10.344523880388428,28829,ok,,"ed_pair_pnl"": 0.0, ""unpaired_leftover_cost"": 1100.0, ""unpaired_leftover_payout"": 2000.0, ""unpaired_leftover_pnl"": 900.0, ""unpaired_no_pnl"": 900.0, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 368971.120984, ""cost"": 1100.0, ""payout"": 2000.0, ""pnl"": 900.0}}, ""unpaired_yes_pnl"": 0.0}, ""realized_pnl"": 900.0, ""settled_markets"": 110, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1100.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-no_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-no_only-n10p0"", ""settled_positions"": 110, ""settlements_from_feed_db"": true, ""signals"": 543, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1100.0,0.00909090909090909
5.0,100,0.0,101,1.0,-5.0,0.0,,100,5000.0,500.0,120,0.01,60,0.001,0.0,-500.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-yes_only-n5p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-yes_only-n5p0,-8129607705308255.0,yes_only,622,-1.0,28829,ok,,"pleted_pair_pnl"": 0.0, ""unpaired_leftover_cost"": 500.0, ""unpaired_leftover_payout"": 0.0, ""unpaired_leftover_pnl"": -500.0, ""unpaired_no_pnl"": 0.0, ""unpaired_time_buckets"": {""yes:00-02m"": {""contracts"": 174946.895425, ""cost"": 500.0, ""payout"": 0.0, ""pnl"": -500.0}}, ""unpaired_yes_pnl"": -500.0}, ""realized_pnl"": -500.0, ""settled_markets"": 100, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 500.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-yes_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-yes_only-n5p0"", ""settled_positions"": 100, ""settlements_from_feed_db"": true, ""signals"": 622, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",500.0,0.0
10.0,100,0.0,102,1.0,-10.0,0.0,,100,10000.0,1000.0,120,0.01,60,0.001,0.0,-1000.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-yes_only-n10p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-yes_only-n10p0,-8129607705308255.0,yes_only,622,-1.0,28829,ok,,"ir_pnl"": 0.0, ""unpaired_leftover_cost"": 1000.0, ""unpaired_leftover_payout"": 0.0, ""unpaired_leftover_pnl"": -1000.0, ""unpaired_no_pnl"": 0.0, ""unpaired_time_buckets"": {""yes:00-02m"": {""contracts"": 349893.790851, ""cost"": 1000.0, ""payout"": 0.0, ""pnl"": -1000.0}}, ""unpaired_yes_pnl"": -1000.0}, ""realized_pnl"": -1000.0, ""settled_markets"": 100, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1000.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-yes_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p01-min0p001-yes_only-n10p0"", ""settled_positions"": 100, ""settlements_from_feed_db"": true, ""signals"": 622, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1000.0,0.0
5.0,237,1000.0,103,235.0042372881323,-5.0,995.0,,237,5000.0,945.0,120,0.015,60,0.001,0.8432203389830508,-185.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-cheapest-n5p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-cheapest-n5p0,-0.19076461737047928,cheapest,1219,15.297197040246669,28829,ok,,"ed_leftover_pnl"": -185.0, ""unpaired_no_pnl"": 350.0, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 190360.717101, ""cost"": 650.0, ""payout"": 1000.0, ""pnl"": 350.0}, ""yes:00-02m"": {""contracts"": 175361.469006, ""cost"": 535.0, ""payout"": 0.0, ""pnl"": -535.0}}, ""unpaired_yes_pnl"": -535.0}, ""realized_pnl"": -185.0, ""settled_markets"": 237, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1185.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-cheapest-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-cheapest-n5p0"", ""settled_positions"": 237, ""settlements_from_feed_db"": true, ""signals"": 1219, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1185.0,0.004219409282700422
10.0,237,2000.0,104,235.0042372881323,-10.0,1990.0,,237,10000.0,1890.0,120,0.015,60,0.001,0.8432203389830508,-370.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-cheapest-n10p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-cheapest-n10p0,-0.19076461737047928,cheapest,1219,15.297197040246669,28829,ok,,"tover_pnl"": -370.0, ""unpaired_no_pnl"": 700.0, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 380721.434195, ""cost"": 1300.0, ""payout"": 2000.0, ""pnl"": 700.0}, ""yes:00-02m"": {""contracts"": 350722.938011, ""cost"": 1070.0, ""payout"": 0.0, ""pnl"": -1070.0}}, ""unpaired_yes_pnl"": -1070.0}, ""realized_pnl"": -370.0, ""settled_markets"": 237, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 2370.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-cheapest-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-cheapest-n10p0"", ""settled_positions"": 237, ""settlements_from_feed_db"": true, ""signals"": 1219, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",2370.0,0.004219409282700422
5.0,130,1000.0,105,128.00775193798341,-5.0,995.0,2.842857142857143,130,5000.0,525.0,120,0.015,60,0.001,1.5426356589147288,350.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-no_only-n5p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-no_only-n5p0,0.48730025493687057,no_only,583,11.26977160096802,28829,ok,,"leted_pair_pnl"": 0.0, ""unpaired_leftover_cost"": 650.0, ""unpaired_leftover_payout"": 1000.0, ""unpaired_leftover_pnl"": 350.0, ""unpaired_no_pnl"": 350.0, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 190360.717101, ""cost"": 650.0, ""payout"": 1000.0, ""pnl"": 350.0}}, ""unpaired_yes_pnl"": 0.0}, ""realized_pnl"": 350.0, ""settled_markets"": 130, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 650.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-no_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-no_only-n5p0"", ""settled_positions"": 130, ""settlements_from_feed_db"": true, ""signals"": 583, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",650.0,0.007692307692307693
10.0,130,2000.0,106,128.00775193798341,-10.0,1990.0,2.842857142857143,130,10000.0,1050.0,120,0.015,60,0.001,1.5426356589147288,700.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-no_only-n10p0,late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-no_only-n10p0,0.48730025493687057,no_only,583,11.26977160096802,28829,ok,,"_pair_pnl"": 0.0, ""unpaired_leftover_cost"": 1300.0, ""unpaired_leftover_payout"": 2000.0, ""unpaired_leftover_pnl"": 700.0, ""unpaired_no_pnl"": 700.0, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 380721.434195, ""cost"": 1300.0, ""payout"": 2000.0, ""pnl"": 700.0}}, ""unpaired_yes_pnl"": 0.0}, ""realized_pnl"": 700.0, ""settled_markets"": 130, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1300.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-no_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w60-120-p0p015-min0p001-no_only-n10p0"", ""settled_positions"": 130, ""settlements_from_feed_db"": true, ""signals"": 583, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1300.0,0.007692307692307693
